,city,lat,lng,country,capital,population
41154,Tadla,32.4409,-8.3708,Morocco,,9750.0
41155,Adjarra,6.5333,2.2667,Benin,,8651.0
41156,Wiang Sa,8.6364,99.3683,Thailand,minor,9587.0
41157,Marshall,40.6453,-80.11,United States,,9790.0
41158,Biei,43.5883,142.4669,Japan,,9775.0
41159,Chikkāla,16.9698,81.5922,India,,9185.0
41160,Jambukuttaippatti,12.3246,78.3443,India,,9209.0
41161,Bhogāpuram,18.0667,83.5,India,,9341.0
41162,Tesalia,2.4833,-75.7333,Colombia,minor,9767.0
41163,Nyurba,63.2833,118.3333,Russia,,9786.0
41164,Marlboro Village,38.8307,-76.7699,United States,,9786.0
41165,Highfields,-27.4633,151.9458,Australia,,9474.0
41166,Otočac,44.8667,15.2333,Croatia,minor,9778.0
41167,Ostercappeln,52.35,8.2333,Germany,,9688.0
41168,Saidābād,25.5489,85.3087,India,,8614.0
41169,Alto Piquiri,-24.0278,-53.4408,Brazil,,9778.0
41170,Matelica,43.2566,13.0096,Italy,,9665.0
41171,Salmānshahr,36.7092,51.1992,Iran,,9656.0
41172,Honganur,12.6044,77.2175,India,,9296.0
41173,Irungalūr,10.9399,78.7619,India,,9201.0
41174,Belalcázar,5.0,-75.8167,Colombia,minor,9690.0
41175,Hueyotlipan,18.9,-97.85,Mexico,minor,8511.0
41176,Neshannock,41.0509,-80.352,United States,,9782.0
41177,Eksjö,57.6669,14.9703,Sweden,minor,9701.0
41178,Palomares del Río,37.3167,-6.05,Spain,,9083.0
41179,Flero,45.4835,10.1745,Italy,,8879.0
41180,La Ravoire,45.5569,5.9664,France,,8530.0
41181,Carnaubais,-5.3408,-36.8328,Brazil,,9762.0
41182,Barbana,26.0719,87.2539,India,,8715.0
41183,Aklim,34.9167,-2.4333,Morocco,,9695.0
41184,Suzdal,56.4211,40.4489,Russia,,9749.0
41185,Polorós,13.8108,-87.8164,El Salvador,,9701.0
41186,Kemberg,51.7833,12.6333,Germany,,9737.0
41187,Alfaro,42.1783,-1.7492,Spain,,9727.0
41188,Eschenbach,47.2709,8.97,Switzerland,,9602.0
41189,Mae Rim,18.9163,98.9605,Thailand,minor,9567.0
41190,Puerto Tirol,-27.3667,-59.0667,Argentina,minor,9763.0
41191,Sohta,26.2149,87.0826,India,,8709.0
41192,Caturama,-13.3289,-42.2908,Brazil,,9762.0
41193,Hostotipaquillo,21.0603,-104.0509,Mexico,minor,9761.0
41194,Pettāmpālaiyam,11.3499,77.5706,India,,9398.0
41195,Scionzier,46.0572,6.55,France,,8932.0
41196,Zāhed Shahr,28.745,53.8033,Iran,,9719.0
41197,Colmenarejo,40.5608,-4.0169,Spain,,9473.0
41198,Tweed Heads,-28.1833,153.55,Australia,,8176.0
41199,Hattula,61.0556,24.3708,Finland,,9747.0
41200,Nordwalde,52.0833,7.4833,Germany,,9584.0
41201,Santo Tomás de los Plátanos,19.1817,-100.2589,Mexico,minor,9682.0
41202,Mońki,53.4,22.8167,Poland,minor,9675.0
41203,Kāliganj,23.7348,88.2293,India,,8575.0
41204,Concordia,10.2667,-74.8333,Colombia,minor,9681.0
41205,Studénka,49.7234,18.0786,Czechia,,9466.0
41206,Çamoluk,40.1333,38.7333,Turkey,minor,9759.0
41207,Quiculungo,-8.5167,15.3167,Angola,,9732.0
41208,Sarpamāri,26.3841,89.6891,India,,9415.0
41209,Basavilbaso,-32.3667,-58.8833,Argentina,,9742.0
41210,Vardhamānkota,17.3775,79.441,India,,9548.0
41211,Galten,56.1533,9.9069,Denmark,,9004.0
41212,Alcarraz,41.5638,0.5241,Spain,,9678.0
41213,Joigny,47.9822,3.3972,France,,9557.0
41214,Būdanūr,12.55,76.9582,India,,9155.0
41215,Nirna,17.77,77.14,India,,9415.0
41216,Gobindpur,24.782,85.6943,India,,8682.0
41217,Hacarí,8.3167,-73.15,Colombia,minor,9745.0
41218,Loria,45.7333,11.8667,Italy,,9358.0
41219,Ócsa,47.2934,19.226,Hungary,,9642.0
41220,Plainville,42.0141,-71.3364,United States,,9760.0
41221,Lādhuka,30.5082,74.0905,India,,9342.0
41222,Podu Iloaiei,47.2167,27.2667,Romania,,9573.0
41223,Villarrubia de los Ojos,39.2167,-3.6,Spain,,9722.0
41224,Mesetas,3.3781,-74.0447,Colombia,minor,9751.0
41225,Wysokie Mazowieckie,52.9192,22.5144,Poland,minor,9155.0
41226,La Matanza de Acentejo,28.4403,-16.4389,Spain,,9114.0
41227,Grimmen,54.11,13.0414,Germany,,9572.0
41228,Picnic Point,47.8744,-122.3077,United States,,9755.0
41229,Sabangan,17.0044,120.9233,Philippines,,9621.0
41230,Wagner,-12.2869,-41.1678,Brazil,,9731.0
41231,Washington,35.5586,-77.0545,United States,,9754.0
41232,Fateh Nangal,31.9453,75.3191,India,,9154.0
41233,El Haouaria,37.05,11.0167,Tunisia,,9629.0
41234,Cardeal da Silva,-11.9419,-37.9489,Brazil,,9747.0
41235,Altlandsberg,52.5667,13.7331,Germany,,9662.0
41236,Glencoe,-46.1833,168.6833,New Zealand,,9750.0
41237,Aghbalou Aqourar,33.9341,-4.7381,Morocco,,9715.0
41238,Sarkad,46.75,21.3833,Hungary,minor,9677.0
41239,San Fausto de Campcentellas,41.5061,2.24,Spain,,9064.0
41240,Puerto Nariño,-3.7733,-70.3819,Colombia,minor,9744.0
41241,Oberstdorf,47.4097,10.2792,Germany,,9707.0
41242,Nueva Esparta,13.7833,-87.8333,El Salvador,,9637.0
41243,Sidi Ahmed El Khadir,32.5167,-7.3833,Morocco,,9687.0
41244,Argostóli,38.1739,20.4883,Greece,minor,9748.0
41245,Saint-Vith,50.2833,6.1333,Belgium,,9682.0
41246,Dushanovë,42.2347,20.7091,Kosovo,,9398.0
41247,Bijeraghogarh,23.9955,80.6066,India,,9449.0
41248,Tazarka,36.55,10.8333,Tunisia,,9388.0
41249,Felpham,50.7905,-0.6539,United Kingdom,,9746.0
41250,Douar Lehouifrat,32.28,-8.31,Morocco,,9705.0
41251,Schmitten,50.2697,8.4443,Germany,,9478.0
41252,Nashtīfān,34.4344,60.1775,Iran,,9730.0
41253,Senmanat,41.6086,2.1358,Spain,,9417.0
41254,San Juan del Puerto,37.3167,-6.8333,Spain,,9532.0
41255,Fürstenau,52.5167,7.6667,Germany,,9621.0
41256,Eidson Road,28.6677,-100.4788,United States,,9743.0
41257,Sint Willebrord,51.5503,4.5917,Netherlands,,9390.0
41258,Léguevin,43.5989,1.2331,France,,9359.0
41259,Kukraun,25.7647,87.1847,India,,8818.0
41260,Ussel,45.5481,2.3092,France,minor,9555.0
41261,Tepe-Korgon,40.6,72.4,Kyrgyzstan,,9186.0
41262,Irigny,45.6731,4.8225,France,,8750.0
41263,Sivamalai,11.0319,77.5384,India,,9418.0
41264,Somvārpet,12.597,75.8496,India,,9530.0
41265,College Place,46.0419,-118.3878,United States,,9739.0
41266,San Pedro,-33.8944,-71.4558,Chile,,9726.0
41267,Unāo,25.5784,78.6006,India,,9320.0
41268,Vesele,47.0189,34.9212,Ukraine,minor,9719.0
41269,Fuli,23.1333,121.2833,Taiwan,,9681.0
41270,Nakao,35.3307,139.2188,Japan,,9272.0
41271,Sevilla La Nueva,40.3475,-4.0286,Spain,,9361.0
41272,Gorgāb,32.8658,51.5972,Iran,,9690.0
41273,Dāmargidda,16.8189,77.5031,India,,9197.0
41274,Aleksandrov Gay,50.1333,48.55,Russia,,9728.0
41275,Pingree Grove,42.0855,-88.4358,United States,,9734.0
41276,Corella,9.6833,123.9167,Philippines,minor,9479.0
41277,Punta del Este,-34.9667,-54.95,Uruguay,,9277.0
41278,Voitsberg,47.0483,15.1503,Austria,minor,9403.0
41279,Valsequillo de Gran Canaria,27.9808,-15.4989,Spain,,9490.0
41280,Yalagüina,13.4858,-86.4917,Nicaragua,minor,9597.0
41281,Zafferana Etnea,37.6833,15.1,Italy,,9607.0
41282,Tuta,5.7,-73.2333,Colombia,minor,9673.0
41283,Kadiyadda,16.8774,81.5149,India,,8850.0
41284,Pathrāha,26.433,87.0743,India,,8664.0
41285,Sekha,30.3586,75.644,India,,9218.0
41286,Nolinsk,57.5667,49.9333,Russia,,9722.0
41287,Ayas,24.2508,87.7784,India,,8906.0
41288,Sunbury,40.8616,-76.7871,United States,,9729.0
41289,Rājapūdi,17.183,82.05,India,,9267.0
41290,Kātūria,24.7476,86.7205,India,,9336.0
41291,Huari,-9.3689,-77.2369,Peru,,9700.0
41292,Monmouth Junction,40.3754,-74.5582,United States,,9728.0
41293,Loreto,10.3586,125.5816,Philippines,,9690.0
41294,Harran,36.8708,39.025,Turkey,minor,9653.0
41295,Nhân Trạch,19.05,105.55,Vietnam,,9028.0
41296,Tremonton,41.7187,-112.189,United States,,9727.0
41297,Garrison,39.4023,-76.7514,United States,,9727.0
41298,Chandwārā,24.393,85.4798,India,,9341.0
41299,Middleton,42.6043,-71.0164,United States,,9726.0
41300,Alsbach-Hähnlein,49.7413,8.6225,Germany,,9146.0
41301,Urangānpatti,9.9984,78.4297,India,,9298.0
41302,Saint-Sulpice-la-Pointe,43.7742,1.6864,France,,9336.0
41303,Golbey,48.1958,6.4372,France,,8798.0
41304,Avon Park,27.5898,-81.5068,United States,,9725.0
41305,Loudéac,48.1778,-2.7533,France,,9605.0
41306,Majra,25.7131,87.3637,India,,8730.0
41307,Sedona,34.8581,-111.7941,United States,,9723.0
41308,Kommūru,16.0667,80.3667,India,,9444.0
41309,Idanha-a-Nova,39.9167,-7.2333,Portugal,minor,9716.0
41310,Halen,50.9481,5.1144,Belgium,,9461.0
41311,Paso Canoas,8.5333,-82.8333,Panama,,9543.0
41312,Spanish Fort,30.7254,-87.8597,United States,,9720.0
41313,Kottūr,9.9038,77.4071,India,,8679.0
41314,Shchuchye,55.2167,62.75,Russia,,9711.0
41315,Akabira,43.5581,142.0442,Japan,,9644.0
41316,Liteni,47.52,26.5319,Romania,,9596.0
41317,Imías,20.0767,-74.6519,Cuba,minor,9699.0
41318,Detroit Lakes,46.806,-95.8449,United States,,9717.0
41319,Khorāgāchhi,26.3344,87.5411,India,,8919.0
41320,Bni Boufrah,35.1,-4.3167,Morocco,,9653.0
41321,Nattakkādaiyūr,11.0882,77.6637,India,,9337.0
41322,Kasāp,25.4702,84.6087,India,,8525.0
41323,Pāppampatti,10.4446,77.4048,India,,9265.0
41324,Beckett Ridge,39.3448,-84.438,United States,,9716.0
41325,Sweet Home,44.4023,-122.7028,United States,,9716.0
41326,Khem Karan Saray,25.1233,84.8117,India,,8875.0
41327,Ghorbanki,26.5697,86.0484,India,,8869.0
41328,Wehrheim,50.3033,8.571,Germany,,9468.0
41329,Arenys de Munt,41.6128,2.5403,Spain,,9278.0
41330,Chełmek,50.1167,19.25,Poland,,8669.0
41331,Lüchow,52.9667,11.15,Germany,minor,9604.0
41332,Nové Město nad Metují,50.3446,16.1515,Czechia,,9317.0
41333,Bardmoor,27.8574,-82.7534,United States,,9711.0
41334,Berlin,44.4869,-71.2599,United States,,9710.0
41335,Makaha,21.4739,-158.2102,United States,,9710.0
41336,White Horse,40.1919,-74.7023,United States,,9710.0
41337,Bisingen,48.3119,8.9178,Germany,,9423.0
41338,Ehningen,48.6589,8.9403,Germany,,9193.0
41339,El Espinar,40.7186,-4.2478,Spain,,9662.0
41340,San Marzano di San Giuseppe,40.45,17.5,Italy,,9228.0
41341,Bohechío,18.77,-70.98,Dominican Republic,,9685.0
41342,Mentone,34.0609,-117.1108,United States,,9708.0
41343,Fort Salonga,40.9068,-73.2996,United States,,9708.0
41344,Sarauni,24.8613,85.8712,India,,9061.0
41345,Fultondale,33.6174,-86.8014,United States,,9707.0
41346,Helena-West Helena,34.5313,-90.6201,United States,,9707.0
41347,Timmapuram,17.1036,81.0781,India,,9516.0
41348,Muppālla,16.3198,80.0927,India,,9362.0
41349,Nowy Dwór Gdański,54.2167,19.1167,Poland,minor,9618.0
41350,Stratford,46.2167,-63.0893,Canada,,9706.0
41351,Lavis,46.1333,11.1167,Italy,,8969.0
41352,Ferros,-19.2319,-43.0228,Brazil,,9696.0
41353,Alamosa,37.4752,-105.877,United States,,9704.0
41354,Foiano della Chiana,43.25,11.8167,Italy,,9470.0
41355,Khajuri,26.5216,84.3391,India,,8527.0
41356,Xinpi,22.488,120.5814,Taiwan,,9540.0
41357,Māmā Khēl,34.25,70.01,Afghanistan,minor,9536.0
41358,Akhuryan,40.7814,43.8964,Armenia,,9668.0
41359,Cavriglia,43.5167,11.4833,Italy,,9543.0
41360,Maserada sul Piave,45.75,12.3167,Italy,,9374.0
41361,Bluefield,37.2608,-81.2143,United States,,9699.0
41362,Awans,50.6669,5.4633,Belgium,,9353.0
41363,Barjhar,22.6012,74.2471,India,,9370.0
41364,Coweta,35.9683,-95.6545,United States,,9696.0
41365,Fallston,39.5332,-76.4452,United States,,9696.0
41366,Gokhulāpur,26.2479,87.1137,India,,8628.0
41367,Murrells Inlet,33.556,-79.0594,United States,,9695.0
41368,Silver City,32.7783,-108.2699,United States,,9694.0
41369,Alayor,39.9342,4.14,Spain,,9606.0
41370,Cervelló,41.3962,1.9589,Spain,,9307.0
41371,Dobre Miasto,53.9875,20.3958,Poland,,9629.0
41372,Valerik,43.1797,45.4081,Russia,,9584.0
41373,Kola,68.8833,33.0833,Russia,,9691.0
41374,Ulaş,39.2725,36.7511,Turkey,minor,9682.0
41375,Uppinangadi,12.77,75.22,India,,9467.0
41376,Solsona,41.9944,1.5178,Spain,,9175.0
41377,Kharī,33.389,75.1514,India,,9414.0
41378,Hohenmölsen,51.1564,12.0981,Germany,,9565.0
41379,Visselhövede,52.9667,9.5833,Germany,,9629.0
41380,Lindesberg,59.5833,15.25,Sweden,minor,9672.0
41381,Dassel,51.8033,9.6903,Germany,,9604.0
41382,Grado,43.3881,-6.0736,Spain,,9644.0
41383,Castelfranco di Sopra,43.6236,11.5583,Italy,,9516.0
41384,Sellersburg,38.4028,-85.7706,United States,,9686.0
41385,Pechory,57.8167,27.6167,Russia,,9670.0
41386,Kuchai Kot,26.5559,84.3292,India,,8510.0
41387,Oil City,41.4281,-79.7036,United States,,9685.0
41388,Gopālpur,19.2586,84.9052,India,,8795.0
41389,Bāgchīni,26.4817,77.8185,India,,9357.0
41390,Salcea,47.65,26.37,Romania,,9513.0
41391,Cébazat,45.8314,3.1,France,,8805.0
41392,Tlagasana,-7.1786,109.5057,Indonesia,,8786.0
41393,Elne,42.6003,2.9711,France,,9248.0
41394,Castelleone,45.2958,9.7609,Italy,,9472.0
41395,Neu Bleckede,53.3,10.7333,Germany,,9613.0
41396,Laubach,50.5333,8.99,Germany,,9583.0
41397,Sowān,25.554,84.2334,India,,8785.0
41398,Jawāsa,26.6259,78.7418,India,,9416.0
41399,Sémbé,1.6481,14.5806,Congo (Brazzaville),,9679.0
41400,Alfred and Plantagenet,45.5667,-74.9167,Canada,,9680.0
41401,Filadelfia,5.3,-75.6,Colombia,minor,9630.0
41402,Niederwerrn,50.0667,10.1831,Germany,,8781.0
41403,Indianola,33.4492,-90.6447,United States,,9679.0
41404,Aranya Kalān,23.2448,76.7435,India,,9236.0
41405,Cholavaram,13.2389,80.1627,India,,8923.0
41406,Ilsenburg,51.8667,10.6833,Germany,,9526.0
41407,Tsrār Sharīf,33.8632,74.7652,India,,8727.0
41408,Farsund,58.0947,6.8044,Norway,minor,9645.0
41409,Morrisville,40.2074,-74.78,United States,,9675.0
41410,Rāsol,20.6298,85.3126,India,,9427.0
41411,Vempatti,17.4488,79.5992,India,,9387.0
41412,Monte Porzio Catone,41.8167,12.7167,Italy,,8718.0
41413,Segarai,10.73,79.5111,India,,8908.0
41414,Porto Tolle,44.95,12.3167,Italy,,9663.0
41415,Korwār,16.92,76.24,India,,9443.0
41416,Tzitzio,19.4449,-100.9085,Mexico,minor,8966.0
41417,Algūn,31.2795,74.6517,India,,9250.0
41418,Kalvārpatti,10.625,77.9375,India,,9320.0
41419,Mādepalli,12.5491,78.34,India,,9177.0
41420,Attnang-Puchheim,48.0167,13.7167,Austria,,8944.0
41421,La Victoria de Acentejo,28.4348,-16.4682,Spain,,9170.0
41422,Tandarāmpattu,12.1533,78.9473,India,,9366.0
41423,Khodoriv,49.41,24.3094,Ukraine,,9605.0
41424,Südlohn,51.9436,6.8664,Germany,,9461.0
41425,Andiyappanūr,12.5342,78.7024,India,,9078.0
41426,Luís Gomes,-6.4139,-38.3889,Brazil,,9610.0
41427,Ấp Tân Ngãi,10.2369,106.2878,Vietnam,,8887.0
41428,Country Club,37.9687,-121.3408,United States,,9667.0
41429,Trzebiatów,54.0625,15.2656,Poland,,9591.0
41430,Krasnogvardeyskoye,45.1278,39.5725,Russia,minor,9617.0
41431,Thomaston,32.8907,-84.3272,United States,,9665.0
41432,Anjēhalli,12.1395,77.9808,India,,9420.0
41433,Kadanādu,11.4607,76.7182,India,,9447.0
41434,Cuéllar,41.4009,-4.3136,Spain,,9620.0
41435,Santa Monica,10.02,126.038,Philippines,,9423.0
41436,Douar Messassa,34.2803,-4.5336,Morocco,,9501.0
41437,White Marsh,39.3819,-76.4574,United States,,9663.0
41438,Rangāpuram,15.4092,78.0746,India,,9375.0
41439,Tālakulam,8.1824,77.3161,India,,8535.0
41440,Barpathār,26.2871,93.8884,India,,9344.0
41441,Armutlu,40.5194,28.8281,Turkey,minor,9625.0
41442,Olivares,37.4167,-6.15,Spain,,9452.0
41443,Rockcreek,45.5526,-122.876,United States,,9659.0
41444,Kunnattūr,11.2727,77.4107,India,,9282.0
41445,Adelsdorf,49.7112,10.8935,Germany,,9362.0
41446,Agareb,34.7414,10.528,Tunisia,,9610.0
41447,Kovilpatti,10.0283,77.5809,India,,9407.0
41448,Lincoln City,44.9751,-124.0072,United States,,9655.0
41449,Babhangaon,25.7897,86.9767,India,,8569.0
41450,Gamail,25.7062,86.9914,India,,8569.0
41451,Hârşova,44.6833,27.9519,Romania,,9642.0
41452,Fairfield,41.0064,-91.9667,United States,,9653.0
41453,Kankanālapalle,15.9923,79.4848,India,,9438.0
41454,Parsons,37.3405,-95.2958,United States,,9652.0
41455,Besozzo,45.85,8.6667,Italy,,9005.0
41456,Fauske,67.2594,15.3933,Norway,minor,9640.0
41457,Prudente de Morais,-19.4819,-44.155,Brazil,,9573.0
41458,Oulad Imloul,32.0333,-7.7167,Morocco,,9614.0
41459,Santa Ana,9.2444,-64.6353,Venezuela,minor,9636.0
41460,Tirúa,-38.3414,-73.4911,Chile,,9644.0
41461,Lake Arrowhead,34.2531,-117.1944,United States,,9647.0
41462,Pinhel,40.7833,-7.0667,Portugal,minor,9627.0
41463,Brand-Erbisdorf,50.8689,13.3219,Germany,,9452.0
41464,Traversetolo,44.6399,10.3818,Italy,,9474.0
41465,Maserà di Padova,45.3167,11.8667,Italy,,9127.0
41466,Hockley,51.6014,0.6363,United Kingdom,,9616.0
41467,Mont-Tremblant,46.1167,-74.6,Canada,,9646.0
41468,Roncador,-24.6028,-52.275,Brazil,,9645.0
41469,Jagta,26.1321,87.1911,India,,8582.0
41470,Imielin,50.1333,19.2167,Poland,,9313.0
41471,Mortágua,40.4333,-8.2333,Portugal,minor,9607.0
41472,Martensville,52.2897,-106.6667,Canada,,9645.0
41473,Sidi Bou Othmane,31.9033,-7.9422,Morocco,,9181.0
41474,Kākarāti,24.5639,80.2659,India,,9377.0
41475,Durgi,16.4242,79.4928,India,,9480.0
41476,Twist,52.6167,7.0333,Germany,,9554.0
41477,Karuveppampatti,11.3983,77.8746,India,,8733.0
41478,Barleben,52.2,11.6333,Germany,,9330.0
41479,Kaglipur,12.8006,77.5082,India,,9117.0
41480,Canonsburg,40.2643,-80.1867,United States,,9643.0
41481,Runkel,50.4053,8.155,Germany,,9427.0
41482,Himmatpura,30.5271,75.3627,India,,9183.0
41483,Szubin,53.0167,17.75,Poland,,9563.0
41484,Eemnes,52.25,5.25,Netherlands,minor,9362.0
41485,Zwiesel,49.0167,13.2333,Germany,,9421.0
41486,Stary Sącz,49.5625,20.6364,Poland,,9056.0
41487,Pleasant Grove,33.494,-86.9782,United States,,9638.0
41488,Zadonsk,52.4,38.9333,Russia,,9614.0
41489,Chokkalingapuram,10.193,78.3973,India,,9209.0
41490,Striano,40.8167,14.5667,Italy,,8522.0
41491,Morières-lès-Avignon,43.9417,4.9047,France,,8786.0
41492,Ban San Pong,18.9424,98.9439,Thailand,,9425.0
41493,Landivisiau,48.5092,-4.0683,France,,9151.0
41494,Onda,25.2452,85.665,India,,8651.0
41495,Izium,49.1958,37.2803,Ukraine,minor,9609.0
41496,Uracoa,8.9129,-62.3508,Venezuela,minor,9625.0
41497,Decatur,40.8286,-84.9277,United States,,9630.0
41498,Lowell,36.2561,-94.1532,United States,,9630.0
41499,Clay Cross,53.1637,-1.4128,United Kingdom,,9222.0
41500,Elhovo,42.1667,26.5667,Bulgaria,,9609.0
41501,Luckau,51.85,13.7167,Germany,,9582.0
41502,Oststeinbek,53.5442,10.1664,Germany,,8849.0
41503,Corona de Tucson,31.9503,-110.7835,United States,,9627.0
41504,Kensington,41.6284,-72.7686,United States,,9626.0
41505,Sztum,53.9217,19.0336,Poland,minor,9515.0
41506,El Molar,40.7336,-3.5814,Spain,,9437.0
41507,Gatteo,44.1,12.3833,Italy,,8988.0
41508,Itasca,41.9772,-88.0183,United States,,9623.0
41509,Molagavalli,15.3567,77.3301,India,,9475.0
41510,Santa Lucia di Piave,45.85,12.2833,Italy,,9160.0
41511,Sarakkayhalli,12.2191,78.048,India,,9378.0
41512,Marathon,24.7263,-81.0374,United States,,9622.0
41513,Środa Śląska,51.15,16.5833,Poland,minor,9525.0
41514,Mount Airy,39.3742,-77.1534,United States,,9621.0
41515,Borogani,46.3667,28.5167,Moldova,,9562.0
41516,Vallet,47.1617,-1.2669,France,,9460.0
41517,Apiúna,-27.0358,-49.39,Brazil,,9600.0
41518,Vranjska Banja,42.5556,21.9917,Serbia,,9580.0
41519,Elsenfeld,49.85,9.1667,Germany,,9238.0
41520,Sierning,48.0447,14.31,Austria,,9371.0
41521,Bikkatti,11.3741,76.7513,India,,8941.0
41522,Gorē,8.149,35.537,Ethiopia,,9352.0
41523,Saint-Raymond,46.9,-71.8333,Canada,,9615.0
41524,Rāmachandrapuram,16.5689,81.6645,India,,8883.0
41525,Bellūdi,14.45,75.7833,India,,9038.0
41526,Bilozerka,46.6317,32.4452,Ukraine,minor,9565.0
41527,Maḑāyā,33.6878,36.1008,Syria,minor,9371.0
41528,Ralla,30.12,75.432,India,,9311.0
41529,Levokumskoye,44.8228,44.6592,Russia,,9602.0
41530,Mittenwalde,52.2667,13.5333,Germany,,9515.0
41531,Santa María,-31.2611,-64.4639,Argentina,,9526.0
41532,Vanavāsi,11.7523,77.8779,India,,8949.0
41533,Kanavāypudūr,11.9282,78.1832,India,,8745.0
41534,Brugnera,45.9,12.5333,Italy,,9290.0
41535,Chhapera,23.8948,76.4538,India,,9369.0
41536,Mizhhiria,48.5286,23.5019,Ukraine,minor,9567.0
41537,Zschopau,50.75,13.0667,Germany,,9214.0
41538,LaSalle,41.3589,-89.0737,United States,,9607.0
41539,Kungsängen,59.4833,17.75,Sweden,minor,9382.0
41540,Brewer,44.7835,-68.7352,United States,,9606.0
41541,El Cacao,18.5264,-70.2954,Dominican Republic,,9540.0
41542,Velyka Dymerka,50.5928,30.9103,Ukraine,,9554.0
41543,North College Hill,39.2175,-84.552,United States,,9605.0
41544,Rafelbuñol,39.5922,-0.3342,Spain,,9381.0
41545,Kanchanadit,9.1653,99.4706,Thailand,minor,9492.0
41546,Marano Vicentino,45.7,11.4333,Italy,,9529.0
41547,Ban Wat Chan,16.8033,100.2351,Thailand,,8819.0
41548,Ichenhausen,48.3667,10.3167,Germany,,9329.0
41549,Palmeira d’Oeste,-20.4158,-50.7619,Brazil,,9596.0
41550,Eagle Point,42.4677,-122.8016,United States,,9600.0
41551,Ubbergen,51.8333,5.9167,Netherlands,,9358.0
41552,Sarahs,36.5333,61.2167,Turkmenistan,,9585.0
41553,Voreppe,45.2978,5.6369,France,,9275.0
41554,Sebnitz,50.9667,14.2833,Germany,,9490.0
41555,Suan,10.3333,-74.8833,Colombia,minor,9344.0
41556,Petersberg,51.6,11.9667,Germany,,9504.0
41557,Wertingen,48.5333,10.6667,Germany,,9415.0
41558,La Reina,14.1833,-89.15,El Salvador,,9525.0
41559,Wābāgai,24.5309,93.9376,India,,8895.0
41560,Irthlingborough,52.324,-0.614,United Kingdom,,8900.0
41561,Parasbani,25.8249,87.2983,India,,8672.0
41562,Bad Bevensen,53.0792,10.5833,Germany,,9400.0
41563,Uppalapādu,16.3862,79.9983,India,,9282.0
41564,Gūdalūr,10.7898,78.1285,India,,9172.0
41565,Henderson,-36.2833,-61.7167,Argentina,minor,9585.0
41566,Belley,45.7592,5.6881,France,minor,9182.0
41567,Kāyatha,23.237,76.0189,India,,9321.0
41568,Čepin,45.5167,18.5667,Croatia,minor,9500.0
41569,Blachownia,50.7833,18.9667,Poland,,9334.0
41570,Obersiggenthal,47.4869,8.2921,Switzerland,,8565.0
41571,Mokri,25.0184,83.5633,India,,9129.0
41572,Eunice,30.4904,-92.4191,United States,,9589.0
41573,Belmont,39.0622,-77.4985,United States,,9589.0
41574,Odobeşti,45.7667,27.0667,Romania,,9423.0
41575,Valréas,44.3842,4.9903,France,,9426.0
41576,San Pedro Nonualco,13.6,-88.9333,El Salvador,,9252.0
41577,Buñol,39.4194,-0.7906,Spain,,9503.0
41578,Sankt Johann in Tirol,47.5225,12.4256,Austria,,9428.0
41579,Tatoufet,35.0339,-5.7706,Morocco,,9527.0
